metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1778568134.1835,transparent,5740.9189039566,1752906235.876,AS141889 PT Solusi Media Telekomunikasi,IDNIC-SIMTEL-AS-ID,Pulo,Asia,AS,Indonesia,ID,,False,PT Solusi Media Telekomunikasi,-7.1895,111.499,False,PT Solusi Media Telekomunikasi,True,Central Java,success,Asia/Jakarta,,1778035541,1778568134.1835,1111,http,103.163.13.14:1111,False,7897.1812725067,12455,100509,11.02563648596,103.163.13.14
True,1778568133.7945,elite,11102.459847927,1778466528.1119,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,WebQuest Inc,False,Arizona,success,America/Phoenix,85036,1778464595,1778568133.7945,8801,http,174.138.165.122:8801,False,10956.507444382,40,262,13.245033112583,174.138.165.122
True,1778568133.7917,transparent,6671.4982989814,1743617528.8754,AS272838 FIBERRED SAC,FIBERRED SAC,Arequipa,South America,SA,Peru,PE,,False,Fiberred SAC,-16.4014,-71.5343,False,Cogent Communications,True,Arequipa,success,America/Lima,,1778085627,1778568133.7917,999,http,38.158.83.193:999,False,7892.2872543335,9925,111885,8.1479353090879,38.158.83.193
True,1778568133.1969,elite,6220.4476581568,1778045693.0802,AS51659 LLC Baxet,ASBAXET,St Petersburg,Europe,EU,Russia,RU,,True,LLC Baxet,59.9291,30.1943,False,Baxet Group Inc,False,St.-Petersburg,success,Europe/Moscow,191119,1778042731,1778568133.1969,1080,http,195.58.48.148:1080,False,7397.736787796,715,2723,20.796974985457,195.58.48.148
True,1778560201.9771,elite,1304.7888179821,1750186242.239,"AS139628 Mega Truenet Communication Co., Ltd.",MEGATRUENET-AS-AP,Kouk Thlok,Asia,AS,Cambodia,KH,,False,"Mega Truenet Communication Co., Ltd.",10.9033,105.033,False,"Mega Truenet Communication Co., Ltd",True,Takeo,success,Asia/Phnom_Penh,,1778494750,1778568133.196,8085,http,124.108.6.20:8085,False,485.88538169861,113470,23492,82.847797199223,124.108.6.20
True,1778568132.8673,elite,7093.8895182176,1778460168.7363,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,WebQuest Inc,False,Arizona,success,America/Phoenix,85036,1778456701,1778568132.8673,21886,http,174.138.165.126:21886,False,2156.6998958588,132,258,33.846153846154,174.138.165.126
True,1778568132.7364,transparent,6314.2992558554,1777754158.6005,AS137453 Orange Communication,ORANGE2-AS-AP,Mawna,Asia,AS,Bangladesh,BD,,False,Orange Communication,24.2204,90.4125,False,,True,Dhaka Division,success,Asia/Dhaka,,1778357240,1778568132.7364,8090,http,103.155.71.8:8090,False,7652.8868675232,1091,4765,18.630464480874,103.155.71.8
True,1778562979.5524,elite,6521.7871587651,1750184039.9344,AS30781 Free Pro SAS,JAGUAR-AS,Marseille,Europe,EU,France,FR,,True,FR.JAGUAR LIR,43.3605,5.33824,False,Jaguar Network,True,Provence-Alpes-Côte d'Azur,success,Europe/Paris,13016,1778494231,1778568132.5669,80,http,78.153.225.20:80,False,5066.5833950043,47109,19688,70.525622408192,78.153.225.20
True,1778568132.5129,elite,5684.1788820737,1772232503.5301,AS24342 BRACNet Limited,BRAC-BDMAIL-AS-BD,Dhaka,Asia,AS,Bangladesh,BD,,False,BRACNet Limited,23.7278,90.4135,False,bracNet,False,Dhaka Division,success,Asia/Dhaka,1000,1778539149,1778568132.5129,4432,http,115.127.44.14:4432,False,12328.437566757,6277,53746,10.457657897806,115.127.44.14
True,1778567594.2198,transparent,5895.8796113314,1750609885.5608,AS21003 General Post and Telecommunication Company (GPTC),GPTC-AS,Tripoli,Africa,AF,Libya,LY,,False,"LTT Autonomous System, Tripoli Libya",32.8908,13.1796,False,Rawafed,True,Tripoli,success,Africa/Tripoli,,1778495752,1778568132.3881,8080,http,102.68.128.212:8080,False,1220.034122467,3949,18057,17.945105880214,102.68.128.212
True,1778567835.7124,elite,6336.4374599149,1778481828.5192,AS19437 SECURED SERVERS LLC,SS-ASH,Ashburn,North America,,United States,US,,True,Secured Servers LLC,39.018,-77.539,False,Secured Servers LLC,False,Virginia,success,America/New_York,20147,1778479266,1778568132.3875,32893,http,131.153.163.162:32893,False,3944.1194534302,124,191,39.365079365079,131.153.163.162
True,1778414730.9853,elite,1243.0548036472,1776081502.4314,AS46562 Performive LLC,PERFORMIVE,Atlanta,North America,,United States,US,,True,Performive LLC,33.7488,-84.3877,False,Performive LLC,True,Georgia,success,America/New_York,30302,1778498286,1778568131.6687,16137,socks5,192.252.215.5:16137,True,2649.6458053589,13053,2484,84.012357597992,192.252.215.5
True,1778567060.6622,elite,8652.5895419537,1778459885.3545,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,WebQuest Inc,False,Arizona,success,America/Phoenix,85036,1778457004,1778568131.4306,9245,http,174.138.165.122:9245,False,5290.4829978943,149,254,36.97270471464,174.138.165.122
True,1778567861.4656,transparent,6363.7153015656,1750602969.6947,AS139533 Onquee Networks Pvt Ltd.,ONQUEE-AS-IN,Bengaluru,Asia,AS,India,IN,,False,Onquee Networks Pvt Ltd.,12.9753,77.591,False,Onquee,True,Karnataka,success,Asia/Kolkata,562130,1778271664,1778568131.4173,8080,http,103.147.98.122:8080,False,7587.7792835236,2205,21039,9.4863190500774,103.147.98.122
True,1778567879.2873,transparent,13541.301120073,1778444324.8413,AS149915 PT Lintas Daya Nusantara,LINTASDAYA-AS-ID,Surabaya,Asia,AS,Indonesia,ID,,False,PT Lintas Daya Nusantara,-7.273,112.7445,False,Lintasdaya,False,East Java,success,Asia/Jakarta,60281,1778443770,1778568131.3912,8080,http,103.189.254.16:8080,False,15418.807029724,64,345,15.647921760391,103.189.254.16
True,1778568131.2441,transparent,5998.8809395534,1772709982.9691,AS136244 Panay Broadband / Buenavista Cable TV Inc.,PBBCTI-AS-AP,Iloilo City,Asia,AS,Philippines,PH,,False,Cogent Communications,10.7019,122.5622,False,Buenavista Cable TV Inc,True,Western Visayas,success,Asia/Manila,5000,1778156475,1778568131.2441,8084,http,38.10.91.115:8084,False,1644.1538333893,6289,118697,5.0317635575184,38.10.91.115
True,1778568130.3784,elite,4505.968692202,1776078831.209,AS137961 MD. Mokhlesur Rahman,ABUZZITLIMITED-AS-AP,Rajshahi,Asia,AS,Bangladesh,BD,,False,Abuzz IT Limited,24.374,88.6011,False,ABUZZITLIMITED,False,Rajshahi Division,success,Asia/Dhaka,6100,1778497546,1778568130.3784,1080,socks5,103.118.85.144:1080,True,1346.05884552,3550,8992,28.304895550949,103.118.85.144
True,1778567969.8567,elite,7460.1331464315,1778478260.7463,AS19437 SECURED SERVERS LLC,SS-ASH,Ashburn,North America,,United States,US,,True,Secured Servers LLC,39.018,-77.539,False,Secured Servers LLC,False,Virginia,success,America/New_York,20147,1778474786,1778568129.657,31310,http,131.153.163.162:31310,False,5558.8645935059,118,201,36.990595611285,131.153.163.162
True,1778567836.9885,anonymous,6606.1259244107,1750609531.5341,AS141127 PT Anugerah Cimanuk Raya,IDNIC-CDNNET-AS-ID,Jatibarang,Asia,AS,Indonesia,ID,,False,PT Anugerah Cimanuk Raya,-6.47472,108.315,False,PT Tusaba Sinergy Abadi,True,West Java,success,Asia/Jakarta,,1778084982,1778568129.4224,8080,http,103.148.130.50:8080,False,9410.9151363373,2999,26486,10.171273528913,103.148.130.50
True,1778568129.3637,transparent,5495.0350638414,1750635998.6971,AS132199 Globe Telecom Inc.,GLOBE-MOBILE-5TH-GEN-AS,Lahug,Asia,AS,Philippines,PH,,False,INNOVE,10.3099,123.893,True,,True,Central Visayas,success,Asia/Manila,6000,1778271106,1778568129.3637,8282,http,124.6.168.26:8282,False,805.93943595886,2768,21356,11.474050737854,124.6.168.26
True,1778567412.6753,transparent,8224.5611293864,1750609263.8465,AS38511 PT Remala Abadi,TACHYON-AS-ID,West Jakarta,Asia,AS,Indonesia,ID,,False,PT Remala Abadi,-6.1765,106.7498,False,,True,Jakarta,success,Asia/Jakarta,11520,1778272329,1778568129.2922,8090,http,101.255.164.213:8090,False,1463.8068675995,2873,18365,13.527639137395,101.255.164.213
True,1778568036.9593,transparent,6079.2355932457,1771962233.4892,AS271967 TURBONET S.A.,TURBONET S.A.,Baba,South America,SA,Ecuador,EC,,False,Turbonet S.A.,-1.7854,-79.6744,False,,True,Los Ríos,success,America/Guayaquil,,1778494376,1778568129.2226,999,http,45.229.17.17:999,False,7780.5678844452,6162,40471,13.213818540519,45.229.17.17
True,1778568128.9033,transparent,6107.9231249587,1710551890.3418,AS35805 JSC Silknet,SILKNET-AS,Batumi,Asia,AS,Georgia,GE,,False,"JSC ""Silknet""",41.6473,41.6258,False,UTG MPLS DSL,True,Adjara,success,Asia/Tbilisi,,1778495129,1778568128.9033,8080,http,94.43.164.242:8080,False,2562.5169277191,61535,627620,8.9290507940884,94.43.164.242
True,1778568128.8033,elite,8770.2656162452,1778317210.3306,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,WebQuest Inc,False,Arizona,success,America/Phoenix,85036,1778314575,1778568128.8033,51873,http,174.138.165.122:51873,False,11013.188123703,322,915,26.030719482619,174.138.165.122
True,1778567785.3702,elite,3045.4056236354,1778177639.4695,AS24940 Hetzner Online GmbH,HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,True,Hetzner Online GmbH,50.4777,12.3649,False,,True,Saxony,success,Europe/Berlin,08223,1778175258,1778568128.5513,3525,http,157.90.10.15:3525,False,33.549308776855,1702,1510,52.988792029888,157.90.10.15
True,1778567755.6089,elite,10218.845706749,1773859560.0955,AS200350 Yandex.Cloud LLC,YandexCloud,Moscow,Europe,EU,Russia,RU,,False,Yandex.Cloud LLC,55.7487,37.6187,False,Yandex.Cloud LLC,True,Moscow,success,Europe/Moscow,121099,1778094243,1778568128.4993,8888,http,158.160.227.117:8888,False,15615.745782852,9814,76271,11.400360109194,158.160.227.117
True,1778568128.2833,transparent,5858.5011622598,1757531647.906,AS7713 PT Telekomunikasi Indonesia,telkomnet-as-ap,Jakarta,Asia,AS,Indonesia,ID,,False,PT. Telekomunikasi Indonesia,-6.18104,106.826,False,Telekomunikasi Indonesia,False,Jakarta,success,Asia/Jakarta,,1778099512,1778568128.2833,9100,http,36.92.24.12:9100,False,5699.6157169342,33814,271063,11.091030153144,36.92.24.12
True,1778567233.5689,elite,4707.1699357369,1778498062.1793,AS50867 HOSTKEY B.V.,ORG-LVA15-AS,Moscow,Europe,EU,Russia,RU,,False,HOSTKEY,55.7487,37.6187,False,,False,Moscow,success,Europe/Moscow,129272,1778494664,1778568127.5749,1080,socks5,141.105.64.168:1080,True,990.82803726196,71,154,31.555555555556,141.105.64.168
True,1778568127.558,elite,5856.6741943359,1778545757.5981,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,WebQuest Inc,False,Arizona,success,America/Phoenix,85036,1778544838,1778568127.558,8856,socks5,174.138.165.122:8856,True,4015.1824951172,8,52,13.333333333333,174.138.165.122
True,1778259858.7737,elite,1301.6335813778,1776081370.5535,AS46562 Performive LLC,PERFORMIVE,Los Angeles,North America,,United States,US,,True,Performive LLC,34.0549,-118.243,False,Performive LLC,True,California,success,America/Los_Angeles,90009,1778497932,1778568127.3091,4145,socks5,142.54.235.9:4145,True,1617.7570819855,11808,3196,78.699013596374,142.54.235.9
True,1778568127.2953,transparent,5745.8132958097,1746875354.0941,AS17995 PT iForte Global Internet,SOLUSINET-AS-ID,Bandung,Asia,AS,Indonesia,ID,,False,PT iForte Global Internet,-6.92222,107.607,False,,False,West Java,success,Asia/Jakarta,,1778084243,1778568127.2953,3128,http,103.183.19.34:3128,False,7974.7560024261,13778,96221,12.525568414258,103.183.19.34
True,1778567642.4219,transparent,6262.725780155,1746020066.4186,AS141137 PT Media Cepat Indonesia,MEDIACEPAT-AS-ID,Brebes Regency,Asia,AS,Indonesia,ID,,False,Rapid Network,-6.878,109.0469,False,,True,Central Java,success,Asia/Jakarta,52212,1778510941,1778568127.2416,8080,http,103.158.252.67:8080,False,1523.8497257233,2832,31873,8.1602074629016,103.158.252.67
True,1778568126.8699,elite,6226.7233749916,1778460101.8423,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,WebQuest Inc,False,Arizona,success,America/Phoenix,85036,1778456699,1778568126.8699,23800,http,174.138.165.122:23800,False,8555.3295612335,116,263,30.606860158311,174.138.165.122
True,1778567386.1261,transparent,6309.7401366735,1750488896.7631,AS61461 Airtek Solutions C.A.,Airtek Solutions C.A.,Maracaibo,South America,SA,Venezuela,VE,,False,Cogent Communications,10.6423,-71.6109,False,"Corporacion Matrix TV, C.A.",False,Zulia,success,America/Caracas,,1778271307,1778568126.4956,999,http,38.171.255.232:999,False,3671.3356971741,4456,30703,12.673853067493,38.171.255.232
True,1778568015.6692,elite,2080.3882734839,1777719353.9279,AS31898 Oracle Corporation,ORACLE-BMC-31898,San Jose,North America,,United States,US,,True,Oracle Corporation,37.2329,-121.7875,False,Oracle Cloud Infrastructure (us-sanjose-1),False,California,success,America/Los_Angeles,95119,1778322718,1778568126.1271,1080,socks5,146.235.231.249:1080,True,3534.9214076996,2462,1473,62.566709021601,146.235.231.249
True,1778567922.7946,elite,8000.1965155677,1778459712.7396,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,WebQuest Inc,False,Arizona,success,America/Phoenix,85036,1778456699,1778568125.5293,20922,http,174.138.165.122:20922,False,16493.837356567,126,262,32.474226804124,174.138.165.122
True,1778558787.5703,elite,3105.7946380827,1765135026.3738,AS63949 Akamai Connected Cloud,AKAMAI-LINODE-AP,Singapore,Asia,AS,Singapore,SG,Changi,True,"Akamai Technologies, Inc.",1.3586,103.99,False,"Akamai Technologies, Inc.",True,South East,success,Asia/Singapore,819643,1778442174,1778568124.9476,80,http,172.237.73.24:80,False,12927.514076233,172402,96874,64.02427249365,172.237.73.24
True,1778567397.261,transparent,6643.6726657555,1777883351.7904,AS272138 RENOCA GROUP SRL,RENOCA GROUP SRL,Armenia,South America,SA,Colombia,CO,,False,Renoca Group SRL,4.5376,-75.6796,False,Conexion Comercializacion De Servicios De Telecomunicaciones Empalmeria Y Construccion De Redes HFC Del SUR Colombia,False,Quindío Department,success,America/Bogota,630001,1778484887,1778568124.8967,999,http,38.199.26.34:999,False,3789.6175384521,1549,3758,29.187865083852,38.199.26.34
True,1778567603.2749,transparent,6473.9585984676,1745840755.4111,AS270172 Guillermo Robles Ramirez,Guillermo Robles Ramirez,San Juan del Río,North America,,Mexico,MX,,False,IPXO,20.3863,-99.9873,False,Ipxo,True,Querétaro,success,America/Mexico_City,76803,1778085441,1778568124.6983,999,http,5.102.109.41:999,False,7711.6990089417,43394,79125,35.418180037382,5.102.109.41
True,1778568124.4282,transparent,5957.1135641577,1772078568.8296,AS136244 Panay Broadband / Buenavista Cable TV Inc.,PBBCTI-AS-AP,Iloilo City,Asia,AS,Philippines,PH,,False,Cogent Communications,10.7019,122.5622,False,Buenavista Cable TV Inc,False,Western Visayas,success,Asia/Manila,5000,1778127475,1778568124.4282,8084,http,38.10.90.118:8084,False,3681.8239688873,10403,135957,7.1078163432632,38.10.90.118
True,1778567955.6953,anonymous,5990.0850548963,1750618741.3177,AS152026 PT Anten Sarana Teknologi,IDNIC-ANTEN-AS-ID,Mekarsari,Asia,AS,Indonesia,ID,,False,PT Anten Sarana Teknologi,-6.1351,105.905,False,PT Anten Sarana Teknologi,True,Banten,success,Asia/Jakarta,,1778095730,1778568124.2881,8181,http,45.123.142.77:8181,False,3597.8939533234,2249,9184,19.671127438118,45.123.142.77
True,1778568123.9196,elite,9924.9654328528,1776100444.4512,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Frankfurt am Main,Europe,EU,Germany,DE,,True,Alibaba.com Singapore E-Commerce Private Limited,50.1169,8.6837,False,,True,Hesse,success,Europe/Berlin,60313,1778516897,1778568123.9196,4153,socks5,8.209.96.245:4153,True,6228.7333011627,121,6489,1.8305597579425,8.209.96.245
True,1778568123.8054,transparent,6016.2456792297,1755427628.4322,AS269843 BANTEL SAC,BANTEL SAC,Surquillo,South America,SA,Peru,PE,,False,Bantel SAC,-12.12,-77.0101,False,Bantel SAC,False,Lima region,success,America/Lima,,1778497235,1778568123.8054,999,http,45.189.108.20:999,False,5748.4104633331,11282,157581,6.6811557297928,45.189.108.20
True,1778568123.4979,elite,4355.2001179285,1776081872.2391,AS149868 Comfort Solutions,COMFORTSOLUTIONS-AS-AP,Tongi,Asia,AS,Bangladesh,BD,,False,Comfort Solutions,23.8915,90.4023,False,Md. Ruhul Amin Sarker,False,Dhaka Division,success,Asia/Dhaka,1230,1778010074,1778568123.4979,1080,socks5,103.189.218.158:1080,True,6615.7641410828,2861,3790,43.016087806345,103.189.218.158
True,1778568122.9144,transparent,5933.6272416983,1767223984.47,AS10299 EMPRESAS MUNICIPALES DE CALI E.I.C.E. E.S.P.,EMPRESAS MUNICIPALES DE CALI E.I.C.E. E.S.P.,Cali,South America,SA,Colombia,CO,,False,Empresas Municipales De Cali E.i.c.e. E.S.P.,3.4385,-76.523,False,Empresas Municipales De Cali E.i.c.e. E.S.P,True,Valle del Cauca Department,success,America/Bogota,760001,1778112213,1778568122.9144,999,http,190.99.192.158:999,False,5117.059469223,24073,214302,10.098793917147,190.99.192.158
True,1778568122.7833,elite,6857.1648161292,1710701423.2732,"AS7018 AT&T Enterprises, LLC",ATT-INTERNET4,San Jose,North America,,United States,US,,False,"AT&T Enterprises, LLC",37.3388,-121.8916,False,Kaushik Patel DBA Days INN SOU,False,California,success,America/Los_Angeles,95141,1778083878,1778568122.7833,53281,http,12.218.209.130:53281,False,3619.2152500153,58761,883762,6.2344367193161,12.218.209.130
True,1778568122.4042,transparent,5914.2079532951,1754062177.2357,AS133815 PT Primacom Interbuana,PRIMACOM-AS-ID,Bandung,Asia,AS,Indonesia,ID,,False,PRIMACOM,-6.92222,107.607,False,,True,West Java,success,Asia/Jakarta,,1778086077,1778568122.4042,8080,http,103.141.150.191:8080,False,2666.2154197693,5336,27302,16.349040995159,103.141.150.191
True,1778568122.3513,transparent,5955.7712261234,1757473792.0946,AS152436 PT Erajaya Telco Indonesia,IDNIC-ERATELINDO-AS-ID,Cibungur,Asia,AS,Indonesia,ID,,False,PT Erajaya Telco Indonesia,-6.47,107.47,False,,False,West Java,success,Asia/Jakarta,41181,1778022122,1778568122.3513,8080,http,157.20.207.39:8080,False,1834.9411487579,2825,12489,18.447172521875,157.20.207.39
True,1778568122.3002,transparent,7213.4081883728,1750611972.8548,AS23679 PT. Media Antar Nusa,NUSANET-AS-ID,Medan,Asia,AS,Indonesia,ID,,False,PT. Media Antar Nusa,3.5592,98.6908,False,Nusanet MDN,False,North Sumatra,success,Asia/Jakarta,20158,1778086409,1778568122.3002,8080,http,110.232.87.251:8080,False,546.07605934143,1589,17329,8.3994079712443,110.232.87.251
True,1778567761.4953,transparent,4774.2362728292,1778284888.3451,AS216472 High Speed For Internet Services L.L.C,HS-SYR,Ad Dānā,Asia,AS,Syria,SY,,False,High Speed For Internet Services L.L.C,36.2125,36.77,False,,True,Idlib Governorate,success,Asia/Damascus,,1778283935,1778568122.116,8080,http,89.43.132.91:8080,False,3754.5299530029,662,1035,39.010017678256,89.43.132.91
True,1778568121.9344,transparent,5568.9918539115,1764172891.491,AS50716 Telecom.ru Ltd,TELECOMRUNET,Ulyanovsk,Europe,EU,Russia,RU,,False,JSC Telecom.ru,54.3307,48.3888,False,Telecom.ru Ltd,False,Ulyanovsk Oblast,success,Europe/Ulyanovsk,432072,1778084731,1778568121.9344,8080,http,87.76.1.80:8080,False,3296.2102890015,21977,233550,8.6006566820727,87.76.1.80
True,1778567918.0899,transparent,5446.8689646932,1765122337.5651,AS150208 PT Internusa Duta Makmur,IDNIC-IDMNET-AS-ID,Banyuwangi,Asia,AS,Indonesia,ID,,False,HAPPYINET,-8.2183,114.3602,False,PT. APLIKASI ENTERTAINMENT INDONESIA,False,East Java,success,Asia/Jakarta,68416,1778086387,1778568121.8897,8080,http,157.15.186.71:8080,False,3692.234992981,11070,82330,11.852248394004,157.15.186.71
True,1778568121.7928,elite,4412.5299398151,1777718797.339,AS58369 PT. Fiber Networks Indonesia,FIBERNET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,False,RELIANCE,-6.2208,106.8403,False,,False,Jakarta,success,Asia/Jakarta,12850,1778322208,1778568121.7928,1080,socks5,103.144.127.117:1080,True,13128.511428833,2402,1523,61.197452229299,103.144.127.117
